id;electoral_cycle;source;name;sex;gov_support;exact_seat;committee_membership;party_hierarchy;seniority;g/o_type;seat_type;g/o_change_day;g/o_change_month;g/o_change_year;g/o_change2_day;g/o_change2_month;g/o_change2_year;cm_from_day;cm_from_month;cm_from_year;cm_to_day;cm_to_month;cm_to_year;ph_from_day;ph_from_month;ph_from_year;ph_to_day;ph_to_month;ph_to_year
a182_1990_003_19921020_0;1990-1994;empty;abraham_tibor;m;0;pest;3;99995;1;1;rl;9999;9999;9999;9999;9999;9999;20;10;1992;27;6;1994;99995;99995;99995;99995;99995;99995
